,Recon Loss,Learning Rate,DetEval,batch size,hidden size,latent size,fixed variance,dropout rate,L2 weight,noise layer std,optimizer,nonlinearity,residual user info,RMSE
0,Likelihood,5e-05,True,128.0,2048.0,1024.0,0.0,0.1,0.0,0.1,Adagrad,Sigmoid,True,1.3349814414978027
0,MSE,0.0001,False,32.0,2048.0,1024.0,0.5,0.5,0.0,0.1,Adagrad,Relu,True,1.2666757106781006
0,MSE,5e-06,True,128.0,2048.0,1024.0,0.1,0.3,0.0,0.5,RMSProp,Tanh,False,1.1161715984344482
0,Likelihood,1e-05,False,32.0,2048.0,512.0,0.5,0.3,0.0,0.5,RMSProp,Relu,False,1.23123037815094
0,Likelihood,0.0001,False,128.0,2048.0,2048.0,0.1,0.5,0.0001,0.3,Adam,LeakyRelu,False,1.2516140937805176
0,MSE,5e-05,True,32.0,4096.0,512.0,0.1,0.5,0.0001,0.0,Adam,Tanh,True,0.7552353739738464
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.1,0.5,0.0,0.5,Adam,Sigmoid,True,1.200068712234497
0,MSE,5e-05,False,32.0,1024.0,1024.0,0.3,0.5,0.0001,0.0,Adam,LeakyRelu,True,1.0871535539627075
0,MSE,0.0001,False,128.0,1024.0,512.0,0.3,0.1,0.0,0.5,Adam,Relu,False,1.143626093864441
0,Likelihood,0.0001,False,32.0,2048.0,1024.0,0.5,0.1,0.0001,0.0,Adam,Relu,False,1.2254345417022705
0,MSE,5e-05,False,32.0,2048.0,1024.0,0.1,0.1,0.0,0.5,Adagrad,Tanh,True,1.1686798334121704
0,MSE,1e-05,False,32.0,2048.0,1024.0,0.0,0.3,0.0,0.5,RMSProp,Tanh,True,1.0295838117599487
0,MSE,5e-06,False,128.0,2048.0,512.0,0.5,0.1,0.0,0.0,RMSProp,LeakyRelu,False,0.9415486454963684
0,MSE,5e-05,False,32.0,4096.0,1024.0,0.3,0.1,0.0,0.0,Adagrad,Sigmoid,True,1.2786588668823242
0,Likelihood,5e-05,True,128.0,1024.0,512.0,0.0,0.1,0.0,0.5,Adagrad,LeakyRelu,True,1.4090877771377563
0,Likelihood,5e-05,True,128.0,4096.0,2048.0,0.1,0.1,0.0001,0.5,Adam,Relu,False,1.264116883277893
0,MSE,1e-05,False,32.0,2048.0,1024.0,0.1,0.1,0.0,0.5,RMSProp,Relu,False,1.1064075231552124
0,Likelihood,5e-06,False,64.0,2048.0,1024.0,0.5,0.0,0.0,0.0,RMSProp,Tanh,True,0.735355794429779
0,Likelihood,5e-06,True,64.0,1024.0,1024.0,0.3,0.0,0.0,0.5,RMSProp,LeakyRelu,True,1.2279754877090454
0,MSE,1e-05,True,64.0,2048.0,512.0,0.0,0.3,0.0,0.5,RMSProp,Relu,False,1.1615993976593018
0,MSE,5e-05,True,128.0,2048.0,2048.0,0.1,0.5,0.0,0.3,Adam,Tanh,True,1.0328012704849243
0,MSE,5e-05,True,64.0,4096.0,1024.0,0.5,0.0,0.0,0.5,Adagrad,LeakyRelu,False,1.2521679401397705
0,MSE,5e-06,True,128.0,2048.0,512.0,0.3,0.1,0.0,0.0,RMSProp,Tanh,True,0.7192807197570801
0,MSE,5e-06,False,64.0,2048.0,1024.0,0.1,0.5,0.0,0.5,RMSProp,Tanh,False,1.1490466594696045
0,Likelihood,1e-05,True,64.0,2048.0,1024.0,0.1,0.0,0.0,0.3,RMSProp,LeakyRelu,False,1.1811431646347046
0,MSE,5e-06,True,32.0,1024.0,2048.0,0.1,0.5,0.0,0.3,RMSProp,Sigmoid,True,1.2075499296188354
0,MSE,5e-05,False,128.0,2048.0,2048.0,0.1,0.1,0.0,0.1,Adagrad,LeakyRelu,True,1.2148871421813965
0,MSE,0.0001,True,64.0,1024.0,2048.0,0.5,0.3,0.0001,0.5,Adam,Tanh,False,1.095711350440979
0,Likelihood,1e-05,False,128.0,2048.0,1024.0,0.1,0.1,0.0,0.1,RMSProp,Tanh,True,0.9098676443099976
0,MSE,0.0001,True,128.0,2048.0,1024.0,0.3,0.5,0.0,0.1,Adam,Relu,True,1.2054109573364258
0,Likelihood,0.0001,True,64.0,4096.0,1024.0,0.3,0.5,0.0,0.3,Adam,Sigmoid,True,1.1823482513427734
0,Likelihood,5e-05,True,64.0,1024.0,1024.0,0.0,0.5,1e-05,0.5,Adam,Relu,True,1.2417072057724
0,MSE,0.0001,True,128.0,1024.0,512.0,0.1,0.5,0.0001,0.5,Adam,LeakyRelu,True,1.187388300895691
0,MSE,5e-06,True,64.0,2048.0,512.0,0.1,0.3,0.0,0.5,RMSProp,Tanh,False,1.08163321018219
0,Likelihood,0.0001,False,128.0,4096.0,1024.0,0.3,0.0,0.0,0.0,Adam,LeakyRelu,True,1.2059175968170166
0,MSE,0.0001,False,32.0,4096.0,512.0,0.3,0.3,1e-05,0.1,Adam,LeakyRelu,False,1.1738884449005127
0,MSE,5e-06,True,64.0,2048.0,1024.0,0.1,0.5,0.0,0.1,RMSProp,Tanh,False,0.9835091233253479
0,MSE,5e-05,True,32.0,1024.0,1024.0,0.5,0.3,0.0001,0.0,Adam,Relu,True,1.1507830619812012
0,Likelihood,5e-06,False,64.0,4096.0,512.0,0.1,0.5,0.0,0.0,RMSProp,Tanh,False,0.8658518195152283
0,MSE,1e-05,False,128.0,4096.0,1024.0,0.0,0.0,0.0,0.3,RMSProp,Tanh,False,0.821803867816925
0,Likelihood,5e-05,False,64.0,4096.0,512.0,0.1,0.0,0.0,0.3,Adagrad,Relu,True,1.283170461654663
0,MSE,5e-06,False,128.0,4096.0,512.0,0.0,0.1,0.0,0.0,RMSProp,Tanh,True,0.5977495908737183
0,MSE,0.0001,False,64.0,2048.0,2048.0,0.1,0.1,0.001,0.5,Adam,Tanh,False,0.9547953605651855
0,MSE,5e-06,True,128.0,1024.0,2048.0,0.5,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.2303067445755005
0,Likelihood,5e-06,False,128.0,1024.0,1024.0,0.3,0.1,0.0,0.0,RMSProp,Tanh,True,0.9594942331314087
0,MSE,0.0001,True,128.0,1024.0,1024.0,0.1,0.0,0.0,0.1,Adam,Relu,True,0.9308133125305176
0,Likelihood,5e-05,True,64.0,1024.0,512.0,0.0,0.3,0.0,0.3,Adagrad,Tanh,True,1.2945210933685303
0,Likelihood,5e-05,False,32.0,4096.0,1024.0,0.3,0.0,0.0,0.1,Adagrad,Relu,False,1.2674363851547241
0,Likelihood,5e-06,False,64.0,1024.0,2048.0,0.0,0.3,0.0,0.0,RMSProp,Tanh,True,1.025634765625
0,MSE,1e-05,False,32.0,1024.0,2048.0,0.5,0.0,0.0,0.0,RMSProp,Relu,True,0.7334319949150085
0,Likelihood,5e-05,True,32.0,1024.0,1024.0,0.0,0.3,0.0,0.0,Adagrad,Tanh,True,1.225598931312561
0,MSE,0.0001,False,64.0,4096.0,2048.0,0.5,0.5,0.001,0.1,Adam,Sigmoid,False,1.2468550205230713
0,MSE,5e-05,True,64.0,1024.0,1024.0,0.1,0.5,0.0001,0.3,Adam,LeakyRelu,False,1.195098638534546
0,Likelihood,0.0001,True,128.0,4096.0,1024.0,0.5,0.3,0.0,0.3,Adagrad,Sigmoid,True,1.3039422035217285
0,Likelihood,5e-06,False,32.0,4096.0,1024.0,0.0,0.0,0.0,0.1,RMSProp,Sigmoid,False,1.2541731595993042
0,MSE,5e-05,True,64.0,4096.0,512.0,0.5,0.3,0.0,0.5,Adagrad,Relu,True,1.284177303314209
0,MSE,0.0001,True,32.0,2048.0,1024.0,0.0,0.1,0.0,0.0,Adagrad,Relu,False,1.0617245435714722
0,MSE,5e-05,False,64.0,4096.0,2048.0,0.3,0.1,1e-05,0.1,Adam,Sigmoid,False,1.2077783346176147
0,MSE,0.0001,True,64.0,2048.0,1024.0,0.5,0.3,0.0001,0.1,Adam,Tanh,True,0.8052918910980225
0,MSE,5e-06,False,128.0,1024.0,512.0,0.3,0.3,0.0,0.3,RMSProp,Sigmoid,True,1.2143359184265137
0,Likelihood,1e-05,True,64.0,4096.0,512.0,0.5,0.0,0.0,0.5,RMSProp,Sigmoid,True,1.214293122291565
0,Likelihood,5e-05,True,64.0,4096.0,512.0,0.3,0.5,0.0,0.1,Adagrad,Sigmoid,False,1.3482544422149658
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.5,0.1,0.0,0.0,Adagrad,Tanh,True,1.1624866724014282
0,Likelihood,0.0001,False,64.0,2048.0,2048.0,0.3,0.0,0.001,0.1,Adam,Sigmoid,False,1.1915746927261353
0,Likelihood,1e-05,True,128.0,1024.0,512.0,0.3,0.5,0.0,0.3,RMSProp,Sigmoid,False,1.3080986738204956
0,MSE,1e-05,False,32.0,4096.0,1024.0,0.5,0.0,0.0,0.3,RMSProp,LeakyRelu,False,0.9273386597633362
0,MSE,5e-05,False,64.0,1024.0,1024.0,0.0,0.0,0.0,0.3,Adagrad,LeakyRelu,False,1.2857468128204346
0,Likelihood,5e-06,False,64.0,2048.0,2048.0,0.1,0.1,0.0,0.0,RMSProp,Sigmoid,True,1.2386001348495483
0,Likelihood,0.0001,False,128.0,1024.0,1024.0,0.1,0.3,0.0001,0.3,Adam,Sigmoid,True,1.1919678449630737
0,Likelihood,1e-05,True,64.0,4096.0,512.0,0.3,0.1,0.0,0.5,RMSProp,Sigmoid,False,1.2935501337051392
0,MSE,1e-05,True,64.0,2048.0,512.0,0.1,0.5,0.0,0.0,RMSProp,Sigmoid,False,1.2593586444854736
0,Likelihood,0.0001,False,32.0,1024.0,2048.0,0.3,0.3,0.001,0.3,Adam,Sigmoid,False,1.2173570394515991
0,Likelihood,5e-06,False,32.0,1024.0,2048.0,0.0,0.5,0.0,0.5,RMSProp,Tanh,False,1.2828576564788818
0,Likelihood,5e-05,False,128.0,4096.0,2048.0,0.3,0.1,0.0001,0.5,Adam,Sigmoid,True,1.2213340997695923
0,MSE,5e-05,True,32.0,1024.0,512.0,0.5,0.3,0.0,0.5,Adagrad,LeakyRelu,False,1.4575284719467163
0,Likelihood,5e-05,True,128.0,1024.0,2048.0,0.1,0.5,0.0001,0.3,Adam,LeakyRelu,False,1.2825720310211182
0,MSE,1e-05,False,64.0,4096.0,512.0,0.1,0.1,0.0,0.3,RMSProp,Relu,True,0.9777439832687378
0,Likelihood,5e-05,False,128.0,2048.0,512.0,0.1,0.3,1e-05,0.0,Adam,Tanh,False,0.7643921375274658
0,MSE,5e-05,True,32.0,2048.0,512.0,0.0,0.1,0.0,0.5,Adagrad,LeakyRelu,False,1.2904460430145264
0,MSE,5e-05,True,64.0,4096.0,1024.0,0.5,0.0,0.0,0.3,Adagrad,Tanh,False,1.0654561519622803
0,MSE,5e-05,True,128.0,1024.0,512.0,0.5,0.1,0.0,0.3,Adagrad,Sigmoid,True,1.3322553634643555
0,Likelihood,5e-06,False,128.0,1024.0,512.0,0.5,0.5,0.0,0.1,RMSProp,LeakyRelu,True,1.2631343603134155
0,Likelihood,0.0001,False,32.0,2048.0,1024.0,0.0,0.3,1e-05,0.5,Adam,Sigmoid,False,1.2094197273254395
0,MSE,1e-05,False,128.0,2048.0,1024.0,0.3,0.0,0.0,0.1,RMSProp,Relu,False,0.8292931914329529
0,MSE,0.0001,False,32.0,1024.0,2048.0,0.0,0.1,0.0,0.0,Adagrad,Sigmoid,False,1.2970346212387085
0,MSE,5e-06,True,128.0,4096.0,1024.0,0.5,0.0,0.0,0.3,RMSProp,Sigmoid,True,1.1899727582931519
0,Likelihood,5e-05,False,128.0,1024.0,1024.0,0.5,0.3,0.0,0.5,Adam,Relu,False,1.2762318849563599
0,Likelihood,0.0001,False,32.0,1024.0,1024.0,0.3,0.1,0.0,0.0,Adagrad,Sigmoid,True,1.3088735342025757
0,MSE,5e-05,True,64.0,4096.0,2048.0,0.0,0.1,0.001,0.0,Adam,Sigmoid,False,1.217005968093872
0,Likelihood,5e-05,True,32.0,4096.0,1024.0,0.5,0.5,0.0,0.1,Adagrad,Relu,True,1.3245203495025635
0,MSE,5e-05,True,32.0,2048.0,2048.0,0.0,0.3,1e-05,0.5,Adam,Sigmoid,True,1.1978262662887573
0,Likelihood,5e-06,False,64.0,2048.0,1024.0,0.0,0.0,0.0,0.0,RMSProp,Relu,False,0.9797723889350891
0,Likelihood,0.0001,False,32.0,1024.0,1024.0,0.5,0.1,1e-05,0.5,Adam,LeakyRelu,False,1.1849571466445923
0,Likelihood,0.0001,False,32.0,1024.0,1024.0,0.1,0.5,0.001,0.1,Adam,Tanh,False,0.9910978674888611
0,Likelihood,1e-05,True,64.0,4096.0,1024.0,0.3,0.1,0.0,0.0,RMSProp,Sigmoid,True,1.1998591423034668
0,MSE,5e-05,True,128.0,1024.0,1024.0,0.3,0.3,0.0001,0.3,Adam,LeakyRelu,False,1.1751688718795776
0,Likelihood,0.0001,True,128.0,2048.0,512.0,0.1,0.3,0.0,0.0,Adagrad,LeakyRelu,True,1.2427669763565063
0,MSE,0.0001,False,32.0,1024.0,1024.0,0.0,0.3,1e-05,0.1,Adam,Sigmoid,True,1.1635249853134155
0,MSE,5e-05,False,32.0,2048.0,1024.0,0.3,0.0,0.0,0.3,Adam,Tanh,True,0.8041255474090576
0,Likelihood,1e-05,True,32.0,1024.0,512.0,0.3,0.0,0.0,0.0,RMSProp,Relu,False,0.8101421594619751
0,MSE,5e-05,True,64.0,2048.0,512.0,0.3,0.0,0.0,0.0,Adagrad,Relu,True,1.1701143980026245
0,MSE,1e-05,False,64.0,1024.0,512.0,0.0,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.2045516967773438
0,MSE,5e-05,False,32.0,2048.0,512.0,0.0,0.3,0.0,0.5,Adagrad,LeakyRelu,False,1.3587342500686646
0,Likelihood,5e-05,False,128.0,1024.0,512.0,0.3,0.1,0.0,0.1,Adagrad,Tanh,True,1.2524058818817139
0,MSE,5e-05,True,64.0,4096.0,2048.0,0.1,0.0,1e-05,0.5,Adam,LeakyRelu,False,1.1360260248184204
0,Likelihood,5e-06,False,128.0,4096.0,1024.0,0.3,0.3,0.0,0.0,RMSProp,Tanh,False,0.8143793344497681
0,Likelihood,0.0001,True,128.0,2048.0,2048.0,0.5,0.0,0.0,0.0,Adagrad,LeakyRelu,False,1.26906156539917
0,MSE,5e-05,False,32.0,4096.0,1024.0,0.5,0.0,0.0,0.3,Adam,Sigmoid,True,1.1434075832366943
0,Likelihood,0.0001,False,64.0,1024.0,2048.0,0.3,0.0,1e-05,0.0,Adam,Relu,True,1.1730403900146484
0,Likelihood,0.0001,False,64.0,2048.0,2048.0,0.0,0.5,0.0,0.0,Adagrad,Tanh,False,1.1939789056777954
0,Likelihood,0.0001,False,32.0,4096.0,2048.0,0.1,0.5,0.001,0.3,Adam,Relu,True,1.2349590063095093
0,MSE,1e-05,False,32.0,1024.0,1024.0,0.1,0.5,0.0,0.5,RMSProp,Sigmoid,True,1.197455644607544
0,Likelihood,0.0001,False,64.0,2048.0,2048.0,0.3,0.5,0.0,0.1,Adagrad,Tanh,False,1.2339926958084106
0,Likelihood,1e-05,True,128.0,1024.0,2048.0,0.3,0.1,0.0,0.5,RMSProp,LeakyRelu,True,1.2277897596359253
0,MSE,5e-06,True,64.0,1024.0,1024.0,0.0,0.3,0.0,0.3,RMSProp,Relu,False,1.221312403678894
0,MSE,0.0001,False,64.0,1024.0,2048.0,0.5,0.5,1e-05,0.1,Adam,LeakyRelu,True,1.1865172386169434
0,Likelihood,1e-05,False,64.0,4096.0,1024.0,0.0,0.5,0.0,0.5,RMSProp,LeakyRelu,False,1.2785662412643433
0,MSE,5e-06,False,64.0,1024.0,512.0,0.3,0.5,0.0,0.5,RMSProp,LeakyRelu,False,1.2972722053527832
0,MSE,5e-05,False,128.0,4096.0,2048.0,0.0,0.5,0.0001,0.0,Adam,LeakyRelu,False,1.1593596935272217
0,MSE,5e-05,False,64.0,2048.0,512.0,0.1,0.5,0.0,0.5,Adagrad,Sigmoid,False,1.3179566860198975
0,MSE,1e-05,True,64.0,2048.0,1024.0,0.1,0.5,0.0,0.0,RMSProp,Tanh,False,0.8970046639442444
0,Likelihood,5e-05,True,128.0,4096.0,1024.0,0.1,0.3,0.001,0.0,Adam,Tanh,False,0.6865337491035461
0,MSE,1e-05,False,64.0,2048.0,2048.0,0.1,0.1,0.0,0.0,RMSProp,Tanh,False,0.6376276612281799
0,MSE,0.0001,True,64.0,1024.0,512.0,0.0,0.0,1e-05,0.3,Adam,LeakyRelu,True,1.0308037996292114
0,Likelihood,5e-05,False,64.0,1024.0,512.0,0.3,0.0,0.0001,0.0,Adam,LeakyRelu,False,0.8025988340377808
0,MSE,1e-05,True,128.0,2048.0,1024.0,0.0,0.0,0.0,0.3,RMSProp,Tanh,True,0.899765133857727
0,Likelihood,1e-05,False,64.0,1024.0,2048.0,0.0,0.0,0.0,0.1,RMSProp,Relu,True,1.12812340259552
0,Likelihood,1e-05,False,128.0,4096.0,1024.0,0.0,0.1,0.0,0.0,RMSProp,LeakyRelu,False,0.9638700485229492
0,Likelihood,5e-06,True,32.0,4096.0,1024.0,0.1,0.0,0.0,0.1,RMSProp,LeakyRelu,False,0.9031764268875122
0,MSE,5e-05,True,32.0,2048.0,512.0,0.3,0.5,0.0,0.5,Adagrad,Relu,True,1.3725600242614746
0,Likelihood,5e-06,False,64.0,2048.0,512.0,0.3,0.0,0.0,0.0,RMSProp,Sigmoid,False,1.2697138786315918
0,Likelihood,0.0001,False,32.0,1024.0,1024.0,0.3,0.1,0.0001,0.5,Adam,Tanh,True,0.9895789623260498
0,Likelihood,0.0001,False,64.0,2048.0,512.0,0.3,0.1,0.0,0.0,Adam,LeakyRelu,True,1.1313679218292236
0,Likelihood,5e-05,True,32.0,4096.0,2048.0,0.3,0.3,0.0,0.1,Adagrad,Sigmoid,True,1.318932294845581
0,MSE,5e-06,True,32.0,2048.0,2048.0,0.3,0.1,0.0,0.3,RMSProp,Tanh,False,0.9419513940811157
0,MSE,5e-05,True,128.0,4096.0,512.0,0.1,0.5,0.001,0.5,Adam,Relu,False,1.1747772693634033
0,Likelihood,0.0001,False,32.0,1024.0,2048.0,0.1,0.1,0.0,0.0,Adagrad,LeakyRelu,False,1.2545440196990967
0,Likelihood,5e-05,True,32.0,2048.0,1024.0,0.3,0.5,0.001,0.0,Adam,Relu,False,1.1666948795318604
0,MSE,5e-05,True,32.0,4096.0,512.0,0.5,0.5,0.0,0.0,Adagrad,Relu,False,1.2580710649490356
0,MSE,5e-05,True,128.0,2048.0,2048.0,0.0,0.5,0.0,0.5,Adagrad,Sigmoid,False,1.3005040884017944
0,Likelihood,1e-05,True,128.0,1024.0,512.0,0.5,0.5,0.0,0.1,RMSProp,Tanh,True,1.1090563535690308
0,MSE,5e-05,False,32.0,1024.0,2048.0,0.5,0.0,0.0,0.5,Adagrad,Sigmoid,True,1.3173561096191406
0,MSE,5e-06,False,64.0,4096.0,2048.0,0.1,0.1,0.0,0.0,RMSProp,Sigmoid,True,1.1887747049331665
0,Likelihood,0.0001,False,32.0,4096.0,512.0,0.0,0.5,1e-05,0.0,Adam,LeakyRelu,True,1.1268473863601685
0,MSE,5e-05,False,128.0,4096.0,512.0,0.0,0.5,0.0,0.0,Adagrad,LeakyRelu,True,1.2594764232635498
0,MSE,5e-05,True,32.0,1024.0,2048.0,0.0,0.5,0.001,0.5,Adam,Tanh,False,1.1569784879684448
0,Likelihood,1e-05,False,32.0,2048.0,512.0,0.3,0.3,0.0,0.1,RMSProp,Relu,False,1.1062166690826416
0,MSE,5e-06,False,64.0,1024.0,2048.0,0.0,0.0,0.0,0.0,RMSProp,Relu,False,0.8814035058021545
0,MSE,5e-05,True,128.0,2048.0,2048.0,0.0,0.0,0.0001,0.3,Adam,LeakyRelu,True,1.0792803764343262
0,MSE,5e-06,True,64.0,1024.0,512.0,0.5,0.1,0.0,0.0,RMSProp,Relu,False,0.9981860518455505
0,MSE,5e-05,True,32.0,4096.0,1024.0,0.0,0.1,0.001,0.3,Adam,Relu,True,1.1240241527557373
0,MSE,0.0001,True,64.0,2048.0,512.0,0.3,0.5,1e-05,0.3,Adam,Sigmoid,True,1.1947308778762817
0,Likelihood,1e-05,True,64.0,4096.0,512.0,0.3,0.0,0.0,0.0,RMSProp,LeakyRelu,True,0.7487536072731018
0,Likelihood,1e-05,False,32.0,4096.0,2048.0,0.1,0.3,0.0,0.5,RMSProp,LeakyRelu,True,1.2040631771087646
0,Likelihood,5e-05,True,64.0,2048.0,512.0,0.1,0.5,1e-05,0.1,Adam,Relu,False,1.2065962553024292
0,Likelihood,0.0001,True,128.0,2048.0,512.0,0.0,0.0,0.0,0.3,Adagrad,Tanh,True,1.1745015382766724
0,MSE,5e-05,True,64.0,1024.0,1024.0,0.5,0.1,0.0,0.0,Adam,LeakyRelu,True,1.0108829736709595
0,Likelihood,5e-05,False,64.0,1024.0,512.0,0.1,0.1,0.0001,0.5,Adam,Relu,True,1.145920991897583
0,MSE,5e-05,False,64.0,1024.0,1024.0,0.5,0.0,0.0,0.1,Adagrad,LeakyRelu,False,1.24169921875
0,MSE,5e-05,True,128.0,4096.0,2048.0,0.3,0.3,0.0,0.5,Adagrad,Sigmoid,False,1.3164137601852417
0,MSE,5e-05,False,32.0,1024.0,2048.0,0.5,0.3,0.0,0.1,Adagrad,Tanh,False,1.2024985551834106
0,MSE,0.0001,False,128.0,1024.0,512.0,0.5,0.0,0.0001,0.5,Adam,Sigmoid,False,1.2057112455368042
0,MSE,5e-05,False,32.0,4096.0,512.0,0.5,0.3,0.0,0.1,Adagrad,LeakyRelu,False,1.206549882888794
0,Likelihood,5e-05,True,128.0,1024.0,1024.0,0.3,0.0,0.0,0.1,Adagrad,Relu,True,1.3870501518249512
0,MSE,1e-05,True,64.0,2048.0,1024.0,0.5,0.5,0.0,0.3,RMSProp,Sigmoid,True,1.2003707885742188
0,MSE,5e-05,True,32.0,1024.0,1024.0,0.3,0.3,0.0,0.1,Adagrad,Tanh,True,1.1991338729858398
0,Likelihood,1e-05,False,64.0,1024.0,512.0,0.1,0.0,0.0,0.1,RMSProp,Relu,True,0.9982162714004517
0,Likelihood,1e-05,True,128.0,2048.0,1024.0,0.0,0.3,0.0,0.1,RMSProp,LeakyRelu,True,1.1901040077209473
0,MSE,5e-05,True,64.0,1024.0,512.0,0.5,0.1,0.001,0.3,Adam,Relu,True,1.083486795425415
0,Likelihood,0.0001,True,128.0,2048.0,2048.0,0.0,0.1,0.0,0.0,Adam,Relu,True,1.1945263147354126
0,MSE,5e-06,False,128.0,1024.0,512.0,0.3,0.1,0.0,0.3,RMSProp,Sigmoid,False,1.275513768196106
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.0,0.1,0.0,0.0,Adagrad,Sigmoid,False,1.3669368028640747
0,Likelihood,5e-05,False,128.0,2048.0,2048.0,0.1,0.1,0.0,0.0,Adagrad,Sigmoid,False,1.3675049543380737
0,MSE,5e-06,False,32.0,4096.0,1024.0,0.0,0.3,0.0,0.5,RMSProp,Sigmoid,False,1.2637808322906494
0,Likelihood,5e-05,False,32.0,2048.0,2048.0,0.3,0.1,0.0001,0.5,Adam,LeakyRelu,True,1.1598868370056152
0,Likelihood,0.0001,False,32.0,2048.0,512.0,0.0,0.1,0.0,0.1,Adagrad,Tanh,True,1.0898295640945435
0,Likelihood,1e-05,True,32.0,4096.0,512.0,0.1,0.5,0.0,0.0,RMSProp,Relu,False,1.143108606338501
0,Likelihood,5e-05,True,128.0,4096.0,512.0,0.3,0.1,0.0,0.5,Adagrad,Sigmoid,True,1.3161914348602295
0,MSE,5e-06,True,32.0,2048.0,2048.0,0.0,0.0,0.0,0.0,RMSProp,Tanh,False,0.519650399684906
0,Likelihood,5e-06,True,32.0,1024.0,1024.0,0.5,0.5,0.0,0.1,RMSProp,Tanh,False,1.1354291439056396
0,MSE,5e-05,False,128.0,2048.0,512.0,0.3,0.3,0.001,0.0,Adam,Sigmoid,True,1.1684736013412476
0,Likelihood,1e-05,False,64.0,4096.0,2048.0,0.1,0.5,0.0,0.1,RMSProp,Tanh,True,0.9815754890441895
0,Likelihood,1e-05,False,32.0,2048.0,2048.0,0.0,0.5,0.0,0.0,RMSProp,LeakyRelu,False,1.1520164012908936
0,MSE,1e-05,False,128.0,2048.0,1024.0,0.1,0.3,0.0,0.5,RMSProp,Tanh,True,1.068382978439331
0,MSE,0.0001,False,128.0,4096.0,2048.0,0.0,0.1,0.0,0.0,Adam,LeakyRelu,True,1.1520297527313232
0,MSE,1e-05,False,64.0,1024.0,512.0,0.3,0.0,0.0,0.3,RMSProp,Tanh,False,0.9475793838500977
0,MSE,5e-06,True,32.0,4096.0,2048.0,0.5,0.1,0.0,0.5,RMSProp,Relu,False,1.1112116575241089
0,Likelihood,0.0001,True,64.0,1024.0,1024.0,0.3,0.1,0.0001,0.5,Adam,LeakyRelu,False,1.1764087677001953
0,Likelihood,0.0001,False,128.0,1024.0,512.0,0.5,0.5,0.0,0.3,Adagrad,Relu,False,1.4504444599151611
0,MSE,5e-05,False,128.0,1024.0,512.0,0.1,0.0,0.0,0.0,Adagrad,Sigmoid,False,1.3694430589675903
0,MSE,5e-05,True,128.0,2048.0,1024.0,0.0,0.0,0.0,0.3,Adam,Relu,False,1.025052785873413
0,Likelihood,0.0001,True,128.0,1024.0,512.0,0.3,0.0,1e-05,0.1,Adam,Sigmoid,False,1.2128556966781616
0,Likelihood,0.0001,False,32.0,1024.0,2048.0,0.1,0.5,0.0,0.0,Adagrad,Tanh,True,1.2153631448745728
0,MSE,0.0001,True,128.0,4096.0,512.0,0.0,0.5,0.0,0.0,Adagrad,Relu,True,1.2194199562072754
0,MSE,0.0001,True,128.0,2048.0,1024.0,0.5,0.1,0.0,0.0,Adagrad,Relu,False,1.1253865957260132
0,MSE,5e-06,False,32.0,1024.0,2048.0,0.0,0.3,0.0,0.5,RMSProp,Sigmoid,False,1.2767585515975952
0,MSE,0.0001,True,32.0,2048.0,2048.0,0.1,0.0,0.0,0.3,Adagrad,Relu,True,1.1895129680633545
0,Likelihood,0.0001,True,64.0,2048.0,1024.0,0.5,0.1,0.0,0.1,Adagrad,Tanh,True,1.1309607028961182
0,Likelihood,5e-05,False,128.0,2048.0,2048.0,0.0,0.3,0.0001,0.1,Adam,Relu,True,1.1865788698196411
0,MSE,5e-05,False,32.0,2048.0,1024.0,0.5,0.0,0.001,0.0,Adam,Relu,True,0.7722910046577454
0,MSE,1e-05,False,128.0,2048.0,2048.0,0.0,0.3,0.0,0.1,RMSProp,Relu,True,1.0365796089172363
0,MSE,0.0001,True,128.0,1024.0,1024.0,0.0,0.3,0.0,0.5,Adam,Sigmoid,False,1.2560533285140991
0,MSE,5e-06,False,32.0,4096.0,2048.0,0.0,0.0,0.0,0.5,RMSProp,LeakyRelu,True,1.0374990701675415
0,Likelihood,5e-06,True,128.0,4096.0,1024.0,0.0,0.0,0.0,0.5,RMSProp,Sigmoid,True,1.2737631797790527
0,Likelihood,0.0001,False,128.0,1024.0,512.0,0.1,0.1,0.0,0.1,Adam,LeakyRelu,True,1.1304649114608765
0,Likelihood,0.0001,False,128.0,2048.0,512.0,0.0,0.5,0.0,0.5,Adam,Relu,False,1.2026441097259521
0,Likelihood,5e-05,False,64.0,2048.0,1024.0,0.1,0.1,1e-05,0.5,Adam,LeakyRelu,False,1.173560619354248
0,Likelihood,1e-05,True,128.0,2048.0,1024.0,0.1,0.3,0.0,0.5,RMSProp,Relu,False,1.3400193452835083
0,MSE,5e-06,True,128.0,4096.0,2048.0,0.3,0.5,0.0,0.0,RMSProp,Relu,True,1.1304798126220703
0,MSE,5e-05,False,128.0,2048.0,512.0,0.0,0.0,0.0,0.0,Adagrad,Tanh,False,1.0838276147842407
0,MSE,5e-06,True,64.0,2048.0,1024.0,0.0,0.1,0.0,0.0,RMSProp,Tanh,True,0.6720055937767029
